Module,File,Line,Hard-coded value,Expected config section/key
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,351,8,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,352,128,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,354,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,355,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,356,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,357,8,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,358,16,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,359,32,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,360,64,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,361,-1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,364,-1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,365,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,366,-2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,367,-3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,368,-4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,370,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,371,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,372,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,373,8,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,374,16,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,375,32,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,376,64,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,377,128,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,378,256,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,379,512,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,380,1024,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,381,1024,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,382,2048,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,386,16384,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,388,32768,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,390,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,391,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,392,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,393,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,394,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,395,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,396,6,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,399,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,400,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,401,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,404,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,405,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,406,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,407,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,408,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,409,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,410,6,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,413,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,414,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,415,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,416,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,417,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,418,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,419,6,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,420,7,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,421,8,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,424,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,425,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,426,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,427,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,428,6,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,429,7,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,430,8,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,431,9,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,433,17,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,434,18,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,435,19,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,436,20,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,437,21,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,438,22,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,439,23,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,441,24,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,442,25,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,443,26,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,444,27,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,445,28,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,446,29,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,447,30,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,448,31,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,449,32,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,450,33,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,451,34,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,452,35,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,453,36,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,454,37,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,455,38,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,457,39,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,459,40,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,460,41,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,461,42,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,463,44,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,465,45,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,466,46,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,467,47,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,468,48,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,469,49,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,473,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,474,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,475,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,476,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,478,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,479,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,481,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,482,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,483,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,484,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,485,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,486,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,487,6,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,488,7,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,490,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,491,16,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,492,32,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,493,48,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,495,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,496,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,497,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,498,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,499,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,500,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,501,6,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,502,7,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,504,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,505,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,506,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,507,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,508,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,509,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,510,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,511,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,512,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,513,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,514,6,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,515,7,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,516,8,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,517,9,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,518,10,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,519,11,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,520,12,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,521,13,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,522,14,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,523,15,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,524,16,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,525,17,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,527,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,528,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,529,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,530,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,531,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,538,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,539,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,540,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,543,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,544,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,545,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,547,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,548,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,550,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,551,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,552,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,553,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,554,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,562,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,563,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,564,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,565,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,566,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,567,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,568,6,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,569,7,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,570,8,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,571,9,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,572,10,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,573,11,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,574,12,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,604,0,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,605,1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,606,2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,607,3,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,608,4,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,609,5,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,611,-1,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,612,-2,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,614,"""00000000-0000-0000-0000-000000000000""",
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,615,"""\n\n\n""",
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,616,"""\n\u0015\n""",
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,617,3.14159274f,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,618,6.28318548f,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,619,1.57079637f,
OpenSim.Region.ScriptEngine.Shared.ScriptBase,OpenSim/Region/ScriptEngine/Shared/Api/Runtime/LSL_Constants.cs,620,0.01745329238f,
